Valeur fonciere,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,Nombre de lots,Code type local,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Nature culture_AG,Nature culture_BT,Nature culture_Inconnu,Nature culture_J,Nature culture_L,Nature culture_P,Nature culture_S,Nature culture_T,Nature culture_VE,Nature culture_VI
-0.475997790514097,85.0,31.05,9.0,66.38003067484662,2,2.0,Appartement,1.9306645873459174,2.0136714057663454,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.475997790514097,85.0,31.05,9.0,66.38003067484662,2,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.6863498948283557,17.0,63.87857843137255,70.0,66.38003067484662,2,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.6863498948283557,17.0,63.87857843137255,70.0,66.38003067484662,2,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.6863498948283557,17.0,63.87857843137255,70.0,66.38003067484662,2,2.0,Appartement,0.2913668425391678,0.7714496755296387,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.5686855297243057,7.0,53.78,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.5686855297243057,7.0,53.78,116.19037871033777,66.38003067484662,1,2.0,Appartement,0.783329858958644,0.7714496755296387,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.5686855297243057,7.0,53.78,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.5686855297243057,24.0,26.92,116.19037871033777,66.38003067484662,1,2.0,Appartement,0.16891199278645552,0.7714496755296387,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.38978343113916397,204.0,63.87857843137255,116.19037871033777,66.38003067484662,1,2.0,Appartement,0.15619936674212717,0.7714496755296387,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.38978343113916397,329.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.07726927906424115,40.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.07726927906424115,7.0,44.71,116.19037871033777,66.38003067484662,1,2.0,Appartement,0.6394618524871729,0.7714496755296387,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.2939857808389507,40.0,61.25,41.0,66.38003067484662,3,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.2939857808389507,40.0,61.25,41.0,66.38003067484662,3,2.0,Appartement,0.8337809991251105,1.4605311820132316,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.2939857808389507,40.0,61.25,41.0,66.38003067484662,3,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.3789773215364033,23.0,57.5,116.19037871033777,66.38003067484662,1,2.0,Appartement,0.8552868016470969,0.7714496755296387,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.783329858958644,78.0,63.87857843137255,116.19037871033777,66.38003067484662,1,,,0.46820270264667296,0.4878930103874749,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.783329858958644,22.0,63.87857843137255,116.19037871033777,66.38003067484662,1,,,0.46820270264667296,0.4878930103874749,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.783329858958644,76.0,63.87857843137255,116.19037871033777,66.38003067484662,1,,,0.46820270264667296,0.4878930103874749,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.8957798188835893,200.0353121801433,63.87857843137255,116.19037871033777,66.38003067484662,0,2.0,Appartement,1.5976984220914237,2.0136714057663454,-1.2252952950820089,False,False,False,False,False,False,True,False,False,False
0.8957798188835893,200.0353121801433,63.87857843137255,116.19037871033777,66.38003067484662,0,2.0,Appartement,0.31896935678053556,0.7714496755296387,-1.2252952950820089,False,False,False,False,False,False,True,False,False,False
-1.020888417483279,35.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-1.020888417483279,36.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-1.020888417483279,34.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-1.020888417483279,33.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-1.020888417483279,33.0,63.87857843137255,34.0,66.38003067484662,4,4.0,Local industriel. commercial ou assimilé,1.7679032638815986,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.3789773215364034,196.0,63.87857843137255,116.19037871033777,66.38003067484662,1,2.0,Appartement,0.2743914878600369,0.2536062084064879,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.3789773215364034,19.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.9855256471073702,213.0,25.77,116.19037871033777,66.38003067484662,1,2.0,Appartement,0.15619936674212717,0.2536062084064879,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.9855256471073702,127.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
1.3781137589543455,54.0,164.35,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
1.3781137589543455,54.0,164.35,116.19037871033777,66.38003067484662,1,2.0,Appartement,2.1440106677777546,2.0136714057663454,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
1.3781137589543455,19.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.5716375251650858,200.0353121801433,63.87857843137255,116.19037871033777,66.38003067484662,0,4.0,Local industriel. commercial ou assimilé,-5.199337582605575,-5.199337582605575,1.8658520907135032,True,False,False,False,False,False,False,False,False,False
0.5716375251650858,200.0353121801433,63.87857843137255,116.19037871033777,66.38003067484662,0,4.0,Local industriel. commercial ou assimilé,-5.199337582605575,-5.199337582605575,-1.3463856444448687,False,False,False,False,False,False,True,False,False,False
0.5716375251650858,200.0353121801433,63.87857843137255,116.19037871033777,66.38003067484662,0,4.0,Local industriel. commercial ou assimilé,-5.199337582605575,-5.199337582605575,1.8658520907135032,True,False,False,False,False,False,False,False,False,False
0.5716375251650858,200.0353121801433,63.87857843137255,116.19037871033777,66.38003067484662,0,4.0,Local industriel. commercial ou assimilé,-5.199337582605575,-5.199337582605575,2.1516495222727885,False,False,False,True,False,False,False,False,False,False
0.5716375251650858,200.0353121801433,63.87857843137255,116.19037871033777,66.38003067484662,0,4.0,Local industriel. commercial ou assimilé,-5.199337582605575,-5.199337582605575,2.1516495222727885,False,False,False,True,False,False,False,False,False,False
0.5716375251650858,200.0353121801433,63.87857843137255,116.19037871033777,66.38003067484662,0,4.0,Local industriel. commercial ou assimilé,-5.199337582605575,-5.199337582605575,-1.3463856444448687,False,False,False,False,False,False,True,False,False,False
-0.20209834734161117,332.0,63.87857843137255,380.0,72.11,2,2.0,Appartement,1.135284209184952,1.4605311820132316,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.20209834734161117,744.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.20209834734161117,332.0,63.87857843137255,380.0,72.11,2,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-1.189522215745364,212.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-1.189522215745364,213.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.8039576712814883,2.0,63.87857843137255,3.0,66.38003067484662,7,2.0,Appartement,0.30579628164909695,0.7714496755296387,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.8039576712814883,2.0,63.87857843137255,3.0,66.38003067484662,7,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.8039576712814883,2.0,63.87857843137255,3.0,66.38003067484662,7,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.8039576712814883,2.0,63.87857843137255,3.0,66.38003067484662,7,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.14985263570524876,43.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.14985263570524876,42.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.14985263570524876,29.0,73.93,3.0,66.38003067484662,2,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.14985263570524876,29.0,73.93,3.0,66.38003067484662,2,2.0,Appartement,1.1595151955276424,1.4605311820132316,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.9165865035350885,24.0,125.82,116.19037871033777,66.38003067484662,1,2.0,Appartement,1.8484092023000644,2.542349180381798,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.9165865035350885,11.0,63.87857843137255,25.0,23.17,2,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.9165865035350885,24.0,125.82,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.9165865035350885,80.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.9165865035350885,11.0,63.87857843137255,25.0,23.17,2,2.0,Appartement,0.12199509496959803,0.2536062084064879,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.715217795675016,100.0,11.0,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.715217795675016,5.0,33.41,116.19037871033777,66.38003067484662,1,2.0,Appartement,0.24454751539312974,0.2536062084064879,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.17238857368668017,5.0,63.8,116.19037871033777,66.38003067484662,1,2.0,Appartement,0.6800125783688009,0.7714496755296387,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.9734487290930867,216.0,63.87857843137255,221.0,66.38003067484662,2,2.0,Appartement,0.6564859393617669,0.7714496755296387,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.9734487290930867,308.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.7217137762174166,13.0,63.87857843137255,4.0,93.31,2,2.0,Appartement,1.611333251169239,2.0136714057663454,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.7217137762174166,13.0,63.87857843137255,4.0,93.31,2,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.7217137762174166,223.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.7217137762174166,329.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.7748328448180757,3.0,63.87857843137255,116.19037871033777,66.38003067484662,1,,,0.46820270264667296,0.4878930103874749,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.7748328448180757,12.0,63.87857843137255,116.19037871033777,66.38003067484662,1,,,0.46820270264667296,0.4878930103874749,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.7748328448180757,20.0,63.87857843137255,116.19037871033777,66.38003067484662,1,,,0.46820270264667296,0.4878930103874749,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-1.9441845177298145,43.0,63.87857843137255,116.19037871033777,66.38003067484662,1,4.0,Local industriel. commercial ou assimilé,-0.0037637150038949798,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-1.4390013150939502,200.0353121801433,63.87857843137255,116.19037871033777,66.38003067484662,0,,,0.46820270264667296,0.4878930103874749,-1.4495947467518981,False,False,False,True,False,False,False,False,False,False
-1.4390013150939502,200.0353121801433,63.87857843137255,116.19037871033777,66.38003067484662,0,,,0.46820270264667296,0.4878930103874749,-2.0468278716500152,False,False,False,False,True,False,False,False,False,False
-1.4390013150939502,200.0353121801433,63.87857843137255,116.19037871033777,66.38003067484662,0,,,0.46820270264667296,0.4878930103874749,-1.9318251649538793,False,False,False,False,True,False,False,False,False,False
-1.4390013150939502,200.0353121801433,63.87857843137255,116.19037871033777,66.38003067484662,0,,,0.46820270264667296,0.4878930103874749,-2.271270909561127,False,False,False,False,True,False,False,False,False,False
0.5192253494916858,200.0353121801433,63.87857843137255,116.19037871033777,66.38003067484662,0,,,0.46820270264667296,0.4878930103874749,-1.888801135952716,False,False,False,True,False,False,False,False,False,False
0.5192253494916858,200.0353121801433,63.87857843137255,116.19037871033777,66.38003067484662,0,,,0.46820270264667296,0.4878930103874749,-1.217644790506843,False,False,False,True,False,False,False,False,False,False
0.5192253494916858,200.0353121801433,63.87857843137255,116.19037871033777,66.38003067484662,0,,,0.46820270264667296,0.4878930103874749,-2.1629210682806645,False,False,False,True,False,False,False,False,False,False
0.5192253494916858,200.0353121801433,63.87857843137255,116.19037871033777,66.38003067484662,0,,,0.46820270264667296,0.4878930103874749,-1.772516382852641,False,False,False,True,False,False,False,False,False,False
0.5192253494916858,200.0353121801433,63.87857843137255,116.19037871033777,66.38003067484662,0,,,0.46820270264667296,0.4878930103874749,-2.1629210682806645,False,False,False,True,False,False,False,False,False,False
-1.3813636807162488,200.0353121801433,63.87857843137255,116.19037871033777,66.38003067484662,0,,,0.46820270264667296,0.4878930103874749,-2.651731984747387,False,False,False,False,False,False,True,False,False,False
0.3924920359049866,10.0,69.26,18.0,66.38003067484662,4,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.3924920359049866,10.0,69.26,18.0,66.38003067484662,4,2.0,Appartement,1.0774455111479582,1.053106263987631,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.3924920359049866,10.0,69.26,18.0,66.38003067484662,4,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.41563422629818186,105.0,75.15,116.19037871033777,66.38003067484662,1,4.0,Local industriel. commercial ou assimilé,1.114032451080225,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.9495472701112365,52.0,21.42,116.19037871033777,66.38003067484662,1,2.0,Appartement,0.09801306125907777,0.2536062084064879,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.9495472701112365,50.0,63.87857843137255,116.19037871033777,66.38003067484662,1,2.0,Appartement,-0.01881964145130391,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.9495472701112365,29.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-1.3813636807162488,539.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.49497095846643646,28.0,63.87857843137255,116.19037871033777,66.38003067484662,1,2.0,Appartement,0.26008942517254646,0.7714496755296387,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.2939857808389507,278.0,61.11,116.19037871033777,66.38003067484662,1,2.0,Appartement,0.8552868016470969,1.053106263987631,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.2939857808389507,27.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.2939857808389507,411.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.032119584855332034,191.0,48.19,60.0,66.38003067484662,2,2.0,Appartement,0.6800125783688009,0.7714496755296387,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.032119584855332034,191.0,48.19,60.0,66.38003067484662,2,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.032119584855332034,116.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.839121020439341,3.0,63.87857843137255,116.19037871033777,66.38003067484662,1,2.0,Appartement,0.13717699934504946,0.7714496755296387,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.20209834734161117,23.0,63.87857843137255,31.0,66.38003067484662,2,2.0,Appartement,0.7529974415343902,0.7714496755296387,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.20209834734161117,23.0,63.87857843137255,31.0,66.38003067484662,2,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-1.5712864975769105,2.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.038901439393747704,24.0,41.81,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.038901439393747704,24.0,41.81,116.19037871033777,66.38003067484662,1,2.0,Appartement,0.2913668425391678,0.2536062084064879,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.038901439393747704,207.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.038901439393747704,36.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-0.11062728256906962,56.0,67.1,116.19037871033777,66.38003067484662,1,4.0,Local industriel. commercial ou assimilé,1.1743865247136833,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-1.3189459369803573,166.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.7217137762174166,56.0,65.48,116.19037871033777,66.38003067484662,1,2.0,Appartement,0.708751856519529,0.7714496755296387,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.7217137762174166,153.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.7217137762174166,101.0,63.87857843137255,105.0,66.38003067484662,2,2.0,Appartement,0.8716792497377875,0.7714496755296387,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.3084265819180716,101.0,63.87857843137255,103.0,65.15,3,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.3084265819180716,101.0,63.87857843137255,103.0,65.15,3,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.3084265819180716,101.0,63.87857843137255,103.0,65.15,3,2.0,Appartement,0.708751856519529,0.7714496755296387,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.3268997056244447,12.0,74.37,44.0,66.38003067484662,3,4.0,Local industriel. commercial ou assimilé,0.8337809991251105,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.3268997056244447,45.0,63.87857843137255,116.19037871033777,66.38003067484662,1,2.0,Appartement,0.17910168640611013,0.2536062084064879,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
0.3268997056244447,43.0,63.87857843137255,116.19037871033777,66.38003067484662,1,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-1.352622764219689,37.0,63.87857843137255,39.0,66.38003067484662,2,2.0,Appartement,0.7680753131709815,0.7714496755296387,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
-1.352622764219689,37.0,63.87857843137255,39.0,66.38003067484662,2,3.0,Dépendance,-5.199337582605575,-5.199337582605575,0.13844353805389234,False,False,True,False,False,False,False,False,False,False
